agent,episode,trial,deck,true_reward,perceived_reward,temperature,expl_rate,rpe,dopamine,cumulative_true_reward,cumulative_perceived_reward,win_stay,lose_shift,condition,seed
33,7,2,3,50.0,67.9459332924565,0.7363754874410554,0.3986140886110217,40.6125425530014,0.9589186658491302,100.0,135.67156003675436,True,False,healthy,1
33,7,3,1,100.0,136.33061997847938,0.7347892802943131,0.3970196322565776,97.35386571302517,0.9633061997847937,200.0,272.00218001523376,False,False,healthy,1
33,7,4,0,100.0,136.78290484986132,0.7332097680774743,0.3954315537275513,101.34305191820029,0.9678290484986133,300.0,408.7850848650951,False,False,healthy,1
33,7,5,1,100.0,137.22522895954557,0.7315815425404991,0.3938498275126411,91.27506498622388,0.9722522895954557,400.0,546.0103138246407,False,False,healthy,1
33,7,6,0,100.0,137.64938696966618,0.7299891757456359,0.3922744282025905,93.24621390650239,0.9764938696966617,500.0,683.6597007943069,False,False,healthy,1
33,7,7,1,100.0,138.06528280740812,0.7284622069092017,0.3907053304897801,92.99444475478626,0.9806528280740814,600.0,821.724983601715,False,False,healthy,1
33,7,8,2,50.0,69.24847642366147,0.7269649818933307,0.389142509167821,46.69095198908934,0.9849695284732294,650.0,890.9734600253765,False,False,healthy,1
33,7,9,2,50.0,69.45610158606277,0.7254109697496374,0.3875859391311497,70.53016037904051,0.9891220317212552,700.0,960.4295616114393,True,False,healthy,1
33,7,10,0,100.0,139.32325358673353,0.7239160685803482,0.3860355953746251,101.1379139664667,0.9932325358673354,800.0,1099.7528151981728,False,False,healthy,1
33,7,11,2,50.0,69.87387343618279,0.7224362870877592,0.3844914529931266,50.67978741363023,0.9974774687236556,850.0,1169.6266886343556,False,False,healthy,1
33,7,12,2,50.0,70.08143377925722,0.720908111259484,0.3829534871811541,65.11665718218593,1.0016286755851442,900.0,1239.7081224136127,True,False,healthy,1
33,7,13,2,50.0,70.28004213813739,0.719413676789348,0.3814216732324295,52.680587903302914,1.0056008427627479,950.0,1309.98816455175,True,False,healthy,1
33,7,14,3,-200.0,-364.5741745709207,0.7179836966054108,0.37989598653949974,-207.69707681016789,0.9973715415868081,750.0,945.4139899808293,False,False,healthy,1
33,7,15,3,-200.0,-355.5108478139739,0.720946245028749,0.37837640259334177,-220.00000000000003,0.9893600456077482,550.0,589.9031421668554,False,False,healthy,1
33,7,16,0,100.0,139.36172530506826,0.7238303835812105,0.3768628969829684,110.00000000000001,0.9936172530506824,650.0,729.2648674719237,False,True,healthy,1
33,7,17,0,100.0,139.76477273048684,0.7222977889017542,0.3753554453950365,110.00000000000001,0.9976477273048685,750.0,869.0296402024105,True,False,healthy,1
33,7,18,1,-200.0,-345.6596058398436,0.7208468181702473,0.3738540236134564,-220.00000000000003,0.9895148261546068,550.0,523.3700343625669,False,False,healthy,1
33,7,19,0,100.0,139.3714442181243,0.7237746625843415,0.37235860751900257,110.00000000000001,0.993714442181243,650.0,662.7414785806913,False,True,healthy,1
33,7,20,0,-200.0,-327.65310924132575,0.7222628008147524,0.3708691730889266,-220.00000000000003,0.9859537047350799,450.0,335.0883693393655,True,False,healthy,1
33,8,1,3,50.0,67.73222995209629,0.738,0.3693856963965709,38.22980630070475,0.9546445990419259,50.0,67.73222995209629,,,healthy,1
33,8,2,3,50.0,67.9533887685409,0.7363279443449066,0.3679081536109846,36.69400256097084,0.959067775370818,100.0,135.6856187206372,True,False,healthy,1
33,8,3,1,100.0,136.36307653665017,0.7347356008665055,0.36643652099654067,93.25707532266611,0.9636307653665016,200.0,272.04869525728736,False,False,healthy,1
33,8,4,0,100.0,136.79972117570617,0.7330929244680594,0.36497077491255453,96.09688375425569,0.9679972117570614,300.0,408.84841643299353,False,False,healthy,1
33,8,5,1,100.0,137.2270514746506,0.7315210037674579,0.3635108918129043,86.4333119236175,0.9722705147465062,400.0,546.0754679076441,False,False,healthy,1
33,8,6,0,100.0,137.64864109261356,0.7299826146912578,0.3620568482456527,87.37465999676657,0.9764864109261355,500.0,683.7241090002576,False,False,healthy,1
33,8,7,1,100.0,138.0588087368717,0.7284648920665912,0.3606086208526701,87.78509524534421,0.980588087368717,600.0,821.7829177371293,False,False,healthy,1
33,8,8,2,50.0,69.24477586499032,0.7269882885472617,0.3591661863692594,44.90605228952897,0.9848955172998064,650.0,891.0276936021196,False,False,healthy,1
33,8,9,2,50.0,69.45755223600882,0.7254376137720697,0.35772952162378235,66.46810718934715,0.9891510447201766,700.0,960.4852458381284,True,False,healthy,1
33,8,10,0,100.0,139.32482680889365,0.7239056239007363,0.3562986035372872,96.0702716678525,0.9932482680889364,800.0,1099.810072647022,False,False,healthy,1
33,8,11,2,50.0,69.86210153878905,0.7224306234879828,0.3548734091231381,48.633394355935515,0.997242030775781,850.0,1169.6721741858112,False,False,healthy,1
33,8,12,2,50.0,70.07178226498505,0.7209928689207188,0.3534539154866455,62.816687193454925,1.0014356452997009,900.0,1239.7439564507963,True,False,healthy,1
33,8,13,2,50.0,70.27239478249257,0.7194831676921076,0.3520400998246989,50.638013972624826,1.0054478956498514,950.0,1310.0163512332888,True,False,healthy,1
33,8,14,2,50.0,70.47382359302492,0.7180387575660535,0.3506319394254001,79.36756267402018,1.0094764718604983,1000.0,1380.4901748263137,True,False,healthy,1
33,8,15,2,-200.0,-342.48947942204103,0.7165884701302206,0.3492294116676985,-220.00000000000003,1.0013169312135337,800.0,1038.0006954042726,True,False,healthy,1
33,8,16,0,100.0,140.5299158983499,0.7195259047631277,0.3478324940210277,110.00000000000001,1.0052991589834992,900.0,1178.5306113026224,False,True,healthy,1
33,8,17,1,-200.0,-349.37265486140814,0.7180923027659403,0.34644116404494363,-220.00000000000003,0.9971966131893384,700.0,829.1579564412143,False,False,healthy,1
33,8,18,0,100.0,140.1138085786505,0.7210092192518381,0.34505539938876384,110.00000000000001,1.0011380857865049,800.0,969.2717650198648,False,True,healthy,1
33,8,19,2,-200.0,-375.71520202504394,0.7195902891168582,0.34367517779120876,-220.00000000000003,0.9931126459417772,600.0,593.5565629948209,False,False,healthy,1
33,8,20,2,50.0,69.85199068441538,0.7224794474609602,0.3423004770800439,55.00000000000001,0.9970398136883075,650.0,663.4085536792362,False,False,healthy,1
33,9,1,3,50.0,67.72526589009178,0.738,0.3409312751717237,35.81803487825515,0.9545053178018356,50.0,67.72526589009178,,,healthy,1
